Timestamp,Becketts Link,Becketts Back Image URL,Becketts Front Image URL,Sport,Manufacturer,Brand,Set,Player,Team,Card Number,Card Name,Features,Attributes,Additional Information
2025-07-26T22:12:21.096148,https://www.beckett.com/basketball/1990-91/hoops/238a-kevin-johnsonfirst-series-guard-on-front-3031342,https://img.beckett.com/images/items_stock/185226/3031089/3031342/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031342/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kevin Maurice Johnson,Phoenix Suns,238A,1990-91 Hoops #238A Kevin Johnson,Base Set,,First series; Guard on front
2025-07-26T22:12:23.335943,https://www.beckett.com/basketball/1990-91/hoops/238b-kevin-johnsonsecond-series-forward-on-front-3031343,https://img.beckett.com/images/items_stock/185226/3031089/3031343/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031343/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kevin Maurice Johnson,Phoenix Suns,238B,1990-91 Hoops #238B Kevin Johnson,Base Set,,Second series; Forward on front
2025-07-26T22:12:25.565966,https://www.beckett.com/basketball/1990-91/hoops/239-dan-majerle-3031344,https://img.beckett.com/images/items_stock/185226/3031089/3031344/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031344/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dan Majerle,Phoenix Suns,239,1990-91 Hoops #239 Dan Majerle,Base Set,,
2025-07-26T22:12:27.839304,https://www.beckett.com/basketball/1990-91/hoops/240-tim-perry-3031345,https://img.beckett.com/images/items_stock/185226/3031089/3031345/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031345/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Tim Perry,Phoenix Suns,240,1990-91 Hoops #240 Tim Perry,Base Set,,
2025-07-26T22:12:30.075357,https://www.beckett.com/basketball/1990-91/hoops/241-kurt-rambis-3031346,https://img.beckett.com/images/items_stock/185226/3031089/3031346/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031346/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kurt Rambis,Phoenix Suns,241,1990-91 Hoops #241 Kurt Rambis,Base Set,,
2025-07-26T22:12:32.309644,https://www.beckett.com/basketball/1990-91/hoops/242-mark-west-3031347,https://img.beckett.com/images/items_stock/185226/3031089/3031347/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031347/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mark West,Phoenix Suns,242,1990-91 Hoops #242 Mark West,Base Set,,
2025-07-26T22:12:34.533853,https://www.beckett.com/basketball/1990-91/hoops/243-mark-bryant-3031348,https://img.beckett.com/images/items_stock/185226/3031089/3031348/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031348/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mark Bryant,Portland Trail Blazers,243,1990-91 Hoops #243 Mark Bryant,Base Set,,
2025-07-26T22:12:36.744116,https://www.beckett.com/basketball/1990-91/hoops/244-wayne-cooper-3031349,https://img.beckett.com/images/items_stock/185226/3031089/3031349/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031349/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Wayne Cooper,Portland Trail Blazers,244,1990-91 Hoops #244 Wayne Cooper,Base Set,,
2025-07-26T22:12:38.952221,https://www.beckett.com/basketball/1990-91/hoops/245-clyde-drexler-3031350,https://img.beckett.com/images/items_stock/185226/3031089/3031350/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031350/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Clyde Drexler,Portland Trail Blazers,245,1990-91 Hoops #245 Clyde Drexler,Base Set,Hall Of Fame (HOF),
2025-07-26T22:12:41.177289,https://www.beckett.com/basketball/1990-91/hoops/246-kevin-duckworth-3031351,https://img.beckett.com/images/items_stock/185226/3031089/3031351/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031351/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Kevin Duckworth,Portland Trail Blazers,246,1990-91 Hoops #246 Kevin Duckworth,Base Set,,
2025-07-26T22:12:43.391410,https://www.beckett.com/basketball/1990-91/hoops/247-jerome-kersey-3031352,https://img.beckett.com/images/items_stock/185226/3031089/3031352/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031352/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Jerome Kersey,Portland Trail Blazers,247,1990-91 Hoops #247 Jerome Kersey,Base Set,,
2025-07-26T22:12:45.612598,https://www.beckett.com/basketball/1990-91/hoops/248-drazen-petrovic-rc-3031353,https://img.beckett.com/images/items_stock/185226/3031089/3031353/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031353/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Drazen Petrovic,Portland Trail Blazers,248,1990-91 Hoops #248 Drazen Petrovic RC,"Base Set, Rookie Card (RC)",Hall Of Fame (HOF),
2025-07-26T22:12:47.842130,https://www.beckett.com/basketball/1990-91/hoops/249a-terry-porter-errno-nba-symbol-on-back-3031354,,,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Terry Porter,Portland Trail Blazers,249A,1990-91 Hoops #249A Terry Porter ERR,"Base Set, Error (ERR)",,No NBA symbol on back
2025-07-26T22:12:50.053412,https://www.beckett.com/basketball/1990-91/hoops/249b-terry-porter-cor-3031355,https://img.beckett.com/images/items_stock/185226/3031089/3031355/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031355/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Terry Porter,Portland Trail Blazers,249B,1990-91 Hoops #249B Terry Porter COR,"Base Set, Coach (CO), Corrected (COR)",,
2025-07-26T22:12:52.264882,https://www.beckett.com/basketball/1990-91/hoops/250-clifford-robinson-rc-3031356,https://img.beckett.com/images/items_stock/185226/3031089/3031356/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031356/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Clifford UConn Robinson,Portland Trail Blazers,250,1990-91 Hoops #250 Clifford Robinson RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:12:54.525650,https://www.beckett.com/basketball/1990-91/hoops/251-buck-williams-3031357,https://img.beckett.com/images/items_stock/185226/3031089/3031357/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031357/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Buck Williams,Portland Trail Blazers,251,1990-91 Hoops #251 Buck Williams,Base Set,,
2025-07-26T22:12:56.743460,https://www.beckett.com/basketball/1990-91/hoops/252-danny-young-3031358,https://img.beckett.com/images/items_stock/185226/3031089/3031358/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031358/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Danny Young,Portland Trail Blazers,252,1990-91 Hoops #252 Danny Young,Base Set,,
2025-07-26T22:12:58.955516,https://www.beckett.com/basketball/1990-91/hoops/253-danny-ainge-sp-uermiddle-name-ray-mis-spelled-as-rae-on-back-3031359,https://img.beckett.com/images/items_stock/185226/3031089/3031359/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031359/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Danny Ainge,Sacramento Kings,253,1990-91 Hoops #253 Danny Ainge SP UER,"Base Set, Short Print (SP), Update Card (U), Uncorrected Error (UER)",,Middle name Ray mis-/spelled as Rae on back
2025-07-26T22:13:01.168674,https://www.beckett.com/basketball/1990-91/hoops/254-randy-allen-sp-3031360,https://img.beckett.com/images/items_stock/185226/3031089/3031360/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031360/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Randy Allen,Sacramento Kings,254,1990-91 Hoops #254 Randy Allen SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:03.383770,https://www.beckett.com/basketball/1990-91/hoops/255-antoine-carr-3031361,https://img.beckett.com/images/items_stock/185226/3031089/3031361/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031361/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Antoine Carr,Sacramento Kings,255,1990-91 Hoops #255 Antoine Carr,Base Set,,
2025-07-26T22:13:05.619205,https://www.beckett.com/basketball/1990-91/hoops/256-vinny-del-negro-sp-3031362,https://img.beckett.com/images/items_stock/185226/3031089/3031362/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031362/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Vincent Del Negro,Sacramento Kings,256,1990-91 Hoops #256 Vinny Del Negro SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:07.867518,https://www.beckett.com/basketball/1990-91/hoops/257-pervis-ellison-sp-rc-3031363,https://img.beckett.com/images/items_stock/185226/3031089/3031363/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031363/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Pervis Ellison,Sacramento Kings,257,1990-91 Hoops #257 Pervis Ellison SP RC,"Base Set, Rookie Card (RC), Short Print (SP)",,
2025-07-26T22:13:10.477113,https://www.beckett.com/basketball/1990-91/hoops/258-greg-kite-sp-3031364,https://img.beckett.com/images/items_stock/185226/3031089/3031364/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031364/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Greg Kite,Sacramento Kings,258,1990-91 Hoops #258 Greg Kite SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:12.715133,https://www.beckett.com/basketball/1990-91/hoops/259-rodney-mccray-sp-3031365,https://img.beckett.com/images/items_stock/185226/3031089/3031365/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031365/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Rodney McCray,Sacramento Kings,259,1990-91 Hoops #259 Rodney McCray SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:14.976680,https://www.beckett.com/basketball/1990-91/hoops/260-harold-pressley-sp-3031366,https://img.beckett.com/images/items_stock/185226/3031089/3031366/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031366/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Harold Pressley,Sacramento Kings,260,1990-91 Hoops #260 Harold Pressley SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:17.179984,https://www.beckett.com/basketball/1990-91/hoops/261-ralph-sampson-3031367,https://img.beckett.com/images/items_stock/185226/3031089/3031367/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031367/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Ralph Sampson,Sacramento Kings,261,1990-91 Hoops #261 Ralph Sampson,Base Set,Hall Of Fame (HOF),
2025-07-26T22:13:19.393104,https://www.beckett.com/basketball/1990-91/hoops/262-wayman-tisdale-3031368,https://img.beckett.com/images/items_stock/185226/3031089/3031368/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031368/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Wayman Tisdale,Sacramento Kings,262,1990-91 Hoops #262 Wayman Tisdale,Base Set,,
2025-07-26T22:13:21.617802,https://www.beckett.com/basketball/1990-91/hoops/263-willie-anderson-3031369,https://img.beckett.com/images/items_stock/185226/3031089/3031369/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031369/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Willie Anderson,San Antonio Spurs,263,1990-91 Hoops #263 Willie Anderson,Base Set,,
2025-07-26T22:13:23.846110,https://www.beckett.com/basketball/1990-91/hoops/264-uwe-blab-sp-3031370,https://img.beckett.com/images/items_stock/185226/3031089/3031370/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031370/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Uwe Blab,San Antonio Spurs,264,1990-91 Hoops #264 Uwe Blab SP,"Base Set, Short Print (SP), Update Card (U)",,
2025-07-26T22:13:26.094307,https://www.beckett.com/basketball/1990-91/hoops/265-frank-brickowski-sp-3031371,https://img.beckett.com/images/items_stock/185226/3031089/3031371/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031371/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Frank Brickowski,San Antonio Spurs,265,1990-91 Hoops #265 Frank Brickowski SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:28.306101,https://www.beckett.com/basketball/1990-91/hoops/266-terry-cummings-3031372,https://img.beckett.com/images/items_stock/185226/3031089/3031372/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031372/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Terry Cummings,San Antonio Spurs,266,1990-91 Hoops #266 Terry Cummings,Base Set,,
2025-07-26T22:13:30.522856,https://www.beckett.com/basketball/1990-91/hoops/267-sean-elliott-rc-3031373,https://img.beckett.com/images/items_stock/185226/3031089/3031373/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031373/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Sean Elliott,San Antonio Spurs,267,1990-91 Hoops #267 Sean Elliott RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:13:32.809202,https://www.beckett.com/basketball/1990-91/hoops/268-caldwell-jones-sp-3031374,https://img.beckett.com/images/items_stock/185226/3031089/3031374/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031374/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Caldwell Jones,San Antonio Spurs,268,1990-91 Hoops #268 Caldwell Jones SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:35.083409,https://www.beckett.com/basketball/1990-91/hoops/269-johnny-moore-sp-3031375,https://img.beckett.com/images/items_stock/185226/3031089/3031375/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031375/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Johnny Moore,San Antonio Spurs,269,1990-91 Hoops #269 Johnny Moore SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:37.298873,https://www.beckett.com/basketball/1990-91/hoops/270-david-robinson-3031376,https://img.beckett.com/images/items_stock/185226/3031089/3031376/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031376/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,David Robinson,San Antonio Spurs,270,1990-91 Hoops #270 David Robinson,Base Set,Hall Of Fame (HOF),
2025-07-26T22:13:39.553472,https://www.beckett.com/basketball/1990-91/hoops/271-rod-strickland-3031377,https://img.beckett.com/images/items_stock/185226/3031089/3031377/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031377/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Rod Strickland,San Antonio Spurs,271,1990-91 Hoops #271 Rod Strickland,Base Set,,
2025-07-26T22:13:41.819204,https://www.beckett.com/basketball/1990-91/hoops/272-reggie-williams-3031378,https://img.beckett.com/images/items_stock/185226/3031089/3031378/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031378/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Reggie HOYA Williams,San Antonio Spurs,272,1990-91 Hoops #272 Reggie Williams,Base Set,,
2025-07-26T22:13:44.097680,https://www.beckett.com/basketball/1990-91/hoops/273-david-wingate-sp-3031379,https://img.beckett.com/images/items_stock/185226/3031089/3031379/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031379/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,David Wingate,San Antonio Spurs,273,1990-91 Hoops #273 David Wingate SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:46.308671,https://www.beckett.com/basketball/1990-91/hoops/274-dana-barros-uer-rcborn-april-not-march-3031380,https://img.beckett.com/images/items_stock/185226/3031089/3031380/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031380/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dana Barros,Seattle Supersonics,274,1990-91 Hoops #274 Dana Barros UER RC,"Base Set, Rookie Card (RC), Update Card (U), Uncorrected Error (UER)",,"Born April, not March"
2025-07-26T22:13:48.551925,https://www.beckett.com/basketball/1990-91/hoops/275-michael-cage-uerdrafted-84-not-85-3031381,https://img.beckett.com/images/items_stock/185226/3031089/3031381/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031381/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Michael Cage,Seattle Supersonics,275,1990-91 Hoops #275 Michael Cage UER,"Base Set, Update Card (U), Uncorrected Error (UER)",,"Drafted '84, not '85"
2025-07-26T22:13:50.783635,https://www.beckett.com/basketball/1990-91/hoops/276-quintin-dailey-3031382,https://img.beckett.com/images/items_stock/185226/3031089/3031382/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031382/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Quintin Dailey,Seattle Supersonics,276,1990-91 Hoops #276 Quintin Dailey,Base Set,,
2025-07-26T22:13:52.998237,https://www.beckett.com/basketball/1990-91/hoops/277-dale-ellis-3031383,https://img.beckett.com/images/items_stock/185226/3031089/3031383/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031383/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Dale Ellis,Seattle Supersonics,277,1990-91 Hoops #277 Dale Ellis,Base Set,,
2025-07-26T22:13:55.208761,https://www.beckett.com/basketball/1990-91/hoops/278-steve-johnson-sp-3031384,https://img.beckett.com/images/items_stock/185226/3031089/3031384/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031384/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Steve Johnson,Seattle Supersonics,278,1990-91 Hoops #278 Steve Johnson SP,"Base Set, Short Print (SP)",,
2025-07-26T22:13:57.425757,https://www.beckett.com/basketball/1990-91/hoops/279-shawn-kemp-rc-3031385,https://img.beckett.com/images/items_stock/185226/3031089/3031385/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031385/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Shawn Kemp,Seattle Supersonics,279,1990-91 Hoops #279 Shawn Kemp RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:13:59.656568,https://www.beckett.com/basketball/1990-91/hoops/280-xavier-mcdaniel-3031386,https://img.beckett.com/images/items_stock/185226/3031089/3031386/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031386/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Xavier McDaniel,Seattle Supersonics,280,1990-91 Hoops #280 Xavier McDaniel,Base Set,,
2025-07-26T22:14:01.880966,https://www.beckett.com/basketball/1990-91/hoops/281-derrick-mckey-3031387,https://img.beckett.com/images/items_stock/185226/3031089/3031387/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031387/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Derrick McKey,Seattle Supersonics,281,1990-91 Hoops #281 Derrick McKey,Base Set,,
2025-07-26T22:14:04.098383,https://www.beckett.com/basketball/1990-91/hoops/282-nate-mcmillan-3031388,https://img.beckett.com/images/items_stock/185226/3031089/3031388/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031388/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Nate McMillan,Seattle Supersonics,282,1990-91 Hoops #282 Nate McMillan,Base Set,,
2025-07-26T22:14:06.327817,https://www.beckett.com/basketball/1990-91/hoops/283-olden-polynice-3031389,https://img.beckett.com/images/items_stock/185226/3031089/3031389/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031389/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Olden Polynice,Seattle Supersonics,283,1990-91 Hoops #283 Olden Polynice,Base Set,,
2025-07-26T22:14:08.556999,https://www.beckett.com/basketball/1990-91/hoops/284-sedale-threatt-3031390,https://img.beckett.com/images/items_stock/185226/3031089/3031390/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031390/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Sedale Threatt,Seattle Supersonics,284,1990-91 Hoops #284 Sedale Threatt,Base Set,,
2025-07-26T22:14:10.781921,https://www.beckett.com/basketball/1990-91/hoops/285-thurl-bailey-3031391,https://img.beckett.com/images/items_stock/185226/3031089/3031391/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031391/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Thurl Bailey,Utah Jazz,285,1990-91 Hoops #285 Thurl Bailey,Base Set,,
2025-07-26T22:14:12.997419,https://www.beckett.com/basketball/1990-91/hoops/286-mike-brown-3031392,https://img.beckett.com/images/items_stock/185226/3031089/3031392/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031392/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mike Brown,Utah Jazz,286,1990-91 Hoops #286 Mike Brown,Base Set,,
2025-07-26T22:14:15.211579,https://www.beckett.com/basketball/1990-91/hoops/287-mark-eaton-uer72nd-pick-not-82nd-3031393,https://img.beckett.com/images/items_stock/185226/3031089/3031393/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031393/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mark Eaton,Utah Jazz,287,1990-91 Hoops #287 Mark Eaton UER,"Base Set, Update Card (U), Uncorrected Error (UER)",,72nd pick& not 82nd
2025-07-26T22:14:17.481057,https://www.beckett.com/basketball/1990-91/hoops/288-blue-edwards-rc-3031394,https://img.beckett.com/images/items_stock/185226/3031089/3031394/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031394/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Theodore Edwards,Utah Jazz,288,1990-91 Hoops #288 Blue Edwards RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:14:19.710545,https://www.beckett.com/basketball/1990-91/hoops/289-darrell-griffith-3031395,https://img.beckett.com/images/items_stock/185226/3031089/3031395/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031395/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Darrell Griffith,Utah Jazz,289,1990-91 Hoops #289 Darrell Griffith,Base Set,,
2025-07-26T22:14:21.921334,https://www.beckett.com/basketball/1990-91/hoops/290-bobby-hansen-sp-3031396,https://img.beckett.com/images/items_stock/185226/3031089/3031396/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031396/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Bobby Hansen,Utah Jazz,290,1990-91 Hoops #290 Bobby Hansen SP,"Base Set, Short Print (SP)",,
2025-07-26T22:14:24.139078,https://www.beckett.com/basketball/1990-91/hoops/291-eric-leckner-sp-3031397,https://img.beckett.com/images/items_stock/185226/3031089/3031397/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031397/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Eric Leckner,Utah Jazz,291,1990-91 Hoops #291 Eric Leckner SP,"Base Set, Short Print (SP)",,
2025-07-26T22:14:26.382032,https://www.beckett.com/basketball/1990-91/hoops/292-karl-malone-3031398,https://img.beckett.com/images/items_stock/185226/3031089/3031398/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031398/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Karl Malone,Utah Jazz,292,1990-91 Hoops #292 Karl Malone,Base Set,Hall Of Fame (HOF),
2025-07-26T22:14:28.590499,https://www.beckett.com/basketball/1990-91/hoops/293-delaney-rudd-3031399,https://img.beckett.com/images/items_stock/185226/3031089/3031399/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031399/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Delaney Rudd,Utah Jazz,293,1990-91 Hoops #293 Delaney Rudd,Base Set,,
2025-07-26T22:14:30.831080,https://www.beckett.com/basketball/1990-91/hoops/294-john-stockton-3031400,https://img.beckett.com/images/items_stock/185226/3031089/3031400/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031400/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,John Stockton,Utah Jazz,294,1990-91 Hoops #294 John Stockton,Base Set,Hall Of Fame (HOF),
2025-07-26T22:14:33.055742,https://www.beckett.com/basketball/1990-91/hoops/295-mark-alarie-3031401,https://img.beckett.com/images/items_stock/185226/3031089/3031401/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031401/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Mark Alarie,Washington Bullets,295,1990-91 Hoops #295 Mark Alarie,Base Set,,
2025-07-26T22:14:35.271602,https://www.beckett.com/basketball/1990-91/hoops/296-ledell-eackles-sp-3031402,https://img.beckett.com/images/items_stock/185226/3031089/3031402/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031402/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Ledell Eackles,Washington Bullets,296,1990-91 Hoops #296 Ledell Eackles SP,"Base Set, Short Print (SP)",,
2025-07-26T22:14:37.494358,https://www.beckett.com/basketball/1990-91/hoops/297-harvey-grant-3031403,https://img.beckett.com/images/items_stock/185226/3031089/3031403/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031403/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Harvey Grant,Washington Bullets,297,1990-91 Hoops #297 Harvey Grant,Base Set,,
2025-07-26T22:14:39.710683,https://www.beckett.com/basketball/1990-91/hoops/298a-tom-hammonds-rcno-rookie-logo-on-front-3031404,https://img.beckett.com/images/items_stock/185226/3031089/3031404/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031404/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Tom Hammonds,Washington Bullets,298A,1990-91 Hoops #298A Tom Hammonds RC,"Base Set, Rookie Card (RC)",,No rookie logo on front
2025-07-26T22:14:41.934474,https://www.beckett.com/basketball/1990-91/hoops/298b-tom-hammonds-rcrookie-logo-on-front-3031405,https://img.beckett.com/images/items_stock/185226/3031089/3031405/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031405/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Tom Hammonds,Washington Bullets,298B,1990-91 Hoops #298B Tom Hammonds RC,"Base Set, Rookie Card (RC)",,Rookie logo on front
2025-07-26T22:14:44.214208,https://www.beckett.com/basketball/1990-91/hoops/299-charles-jones-rc-3031406,https://img.beckett.com/images/items_stock/185226/3031089/3031406/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031406/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Charles AlbSt Jones,Washington Bullets,299,1990-91 Hoops #299 Charles Jones RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:14:46.439335,https://www.beckett.com/basketball/1990-91/hoops/300-bernard-king-3031407,https://img.beckett.com/images/items_stock/185226/3031089/3031407/back.jpg,https://img.beckett.com/images/items_stock/185226/3031089/3031407/front.jpg,Basketball,Fleer Inc.,Hoops,1990-91 Hoops,Bernard King,Washington Bullets,300,1990-91 Hoops #300 Bernard King,Base Set,Hall Of Fame (HOF),
