Start Date,ebay Variation Image URL 3,ebay Variation Image URL 6,ebay Variation Image URL 5,Category,ebay Image URL 9,Additional Information,ebay Image URL 6,ebay Image URL 5,Variation,Autographed,ebay Image URL 3,Team,SSN,ebay Image URL 14,Current Price,ebay Image URL 4,Shipping Cost,ebay Image URL 10,ebay Variation Image URL 1,Set Name,ebay Image URL 7,Features,CategoryID,ebay Variation Image URL 2,Title,ItemID,Sport,ebay listing URL,ebay Image URL 13,Quantity Available,ebay Image URL 11,ebay Variation Image URL 4,ebay Image URL 1,ebay Image URL 2,ebay Variation Image URL 9,ebay Image URL 12,Format,ebay Image URL 8,Manufacturer,ebay Variation Image URL 7,Brand,Graded,Attributes,Player/Athlete,Seller,ebay Variation Image URL 8,Card Number,Card Name
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/tfAAAeSwt5polGeE/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Houston Rockets,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/0u0AAeSwEy9ok57C/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/3OEAAeSwjwNok47e/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #91 Robert Reid Rockets,236250121550,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-91-Robert-Reid-Rockets-/236250121550,,3,,,https://i.ebayimg.com/00/s/MTE3Mlg4Njk=/z/k7YAAeSwuldok47J/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Robert Reid,GeekSportsCards,,91,1987-88 Fleer #91 Robert Reid
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Atlanta Hawks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/sDEAAeSwAfxok58H/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/yXoAAeSwqBhok49b/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #92 Doc Rivers Hawks,236250121551,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-92-Doc-Rivers-Hawks-/236250121551,,2,,,https://i.ebayimg.com/00/s/MTE2Nlg4Nzg=/z/fc4AAeSwO9Nok48s/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Doc Rivers,GeekSportsCards,,92,1987-88 Fleer #92 Doc Rivers
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,San Antonio Spurs,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3OVgxNjAw/z/dQQAAeSwQBxok59L/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/c7UAAeSw0Glok4~T/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #93 Alvin Robertson Spurs,236250121552,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-93-Alvin-Robertson-Spurs-/236250121552,,2,,,https://i.ebayimg.com/00/s/MTE2NVg4Njg=/z/loAAAeSwA4lok4-3/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Alvin Robertson,GeekSportsCards,,93,1987-88 Fleer #93 Alvin Robertson
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA2NFgxNjAw/z/esoAAeSwKololGoR/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Indiana Pacers,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/LpEAAeSwumFok6D-/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/eMAAAeSwi71ok5ID/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #103 Steve Stipanovich Pacers,236250121553,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-103-Steve-Stipanovich-Pacers-/236250121553,,3,,,https://i.ebayimg.com/00/s/MTE2N1g4Njg=/z/c6MAAeSwkWxok5HV/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Steve Stipanovich,GeekSportsCards,,103,1987-88 Fleer #103 Steve Stipanovich
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,San Antonio Spurs,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/3zwAAeSwdVtok6FH/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/g7kAAeSwI2pok5J4/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #104 Jon Sundvold Spurs,236250121554,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-104-Jon-Sundvold-Spurs-/236250121554,,2,,,https://i.ebayimg.com/00/s/MTE2Nlg4NzA=/z/jooAAeSwCzdok5Jd/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Jon Sundvold,GeekSportsCards,,104,1987-88 Fleer #104 Jon Sundvold
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/ZIUAAeSw3r5olGfM/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Atlanta Hawks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/~AgAAeSwe7pok5-S/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/emsAAeSw9Gdok5BO/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #94 Tree Rollins Hawks,236250121555,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-94-Tree-Rollins-Hawks-/236250121555,,3,,,https://i.ebayimg.com/00/s/MTE3MVg4Njk=/z/w~cAAeSwu1Nok5A5/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Tree Rollins,GeekSportsCards,,94,1987-88 Fleer #94 Tree Rollins
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/AdkAAeSwCUholGm4/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Golden State Warriors,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/iZ8AAeSwCzdok5F9/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/6J0AAeSwlx9ok6Be/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #101 Larry Smith Warriors,236250121556,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-101-Larry-Smith-Warriors-/236250121556,,3,,,https://i.ebayimg.com/00/s/MTE2OVg4Njg=/z/iqQAAeSwjyNok5Ft/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Larry Smith,GeekSportsCards,,101,1987-88 Fleer #101 Larry Smith
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Sacramento Kings,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/HYcAAeSwKLBok4Hm/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/MlAAAeSwKP1ok5Ld/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #105 Reggie Theus Kings,236250121560,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-105-Reggie-Theus-Kings-/236250121560,,2,,,https://i.ebayimg.com/00/s/MTE2OFg4Njc=/z/39IAAeSwqzZok4HR/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Reggie Theus,GeekSportsCards,,105,1987-88 Fleer #105 Reggie Theus
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/nR4AAeSwcAJolGr2/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Sacramento Kings,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/BZwAAeSwojFok5Sz/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/bDQAAeSwd1Bok5TA/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Rookie Card #114 Terry Tyler Kings,236250121561,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Rookie-Card-114-Terry-Tyler-Kings-/236250121561,,4,,,https://i.ebayimg.com/00/s/MTE3MFg4NzA=/z/irQAAeSw0Glok5Sj/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Terry Tyler,GeekSportsCards,,114,1987-88 Fleer #114 Terry Tyler
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/YfYAAeSwHhNolGpZ/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Sacramento Kings,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/CnsAAeSweohok4Jo/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/aE8AAeSw~Ndok5Mz/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Rookie Card #107 LaSalle Thompson Kings,236250121562,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Rookie-Card-107-LaSalle-Thompson-Kings-/236250121562,,3,,,https://i.ebayimg.com/00/s/MTE3MFg4Njk=/z/Kp8AAeSwBhxok4Jk/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,LaSalle Thompson,GeekSportsCards,,107,1987-88 Fleer #107 LaSalle Thompson
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/gDQAAeSwdVtok5PV/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,,1987-88 Fleer NBA Basketball Rookie Card #111 Wayman Tisdale Pacers,236250121563,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Rookie-Card-111-Wayman-Tisdale-Pacers-/236250121563,,1,,,https://i.ebayimg.com/00/s/MTE2OVg4Njk=/z/bbMAAeSwjaBok5PE/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Wayman Tisdale,GeekSportsCards,,111,1987-88 Fleer #111 Wayman Tisdale
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/iXcAAeSwowpolGtH/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,New Jersey Nets,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/oUQAAeSwkR5ok5Yh/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/r5wAAeSw-MVok5Yv/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Rookie Card #120 Buck Williams Nets,236250121566,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Rookie-Card-120-Buck-Williams-Nets-/236250121566,,3,,,https://i.ebayimg.com/00/s/MTE2N1g4NzA=/z/rKsAAeSwnRpok5YL/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Buck Williams,GeekSportsCards,,120,1987-88 Fleer #120 Buck Williams
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/NJAAAeSw6pFolGxe/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,New Jersey Nets,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/KEAAAeSw0yZok5r7/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/xy4AAeSwgrVok5sF/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #129 Orlando Woolridge Nets,236250121567,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-129-Orlando-Woolridge-Nets-/236250121567,,3,,,https://i.ebayimg.com/00/s/MTE2OVg4Njc=/z/yjEAAeSweq1ok5rV/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Orlando Woolridge,GeekSportsCards,,129,1987-88 Fleer #129 Orlando Woolridge
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA4MVgxNjAw/z/nW0AAeSw9Gdok5We/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/abQAAeSwWlhok5Wu/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Rookie Card #119 Gerald Wilkins Knicks,236250121568,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Rookie-Card-119-Gerald-Wilkins-Knicks-/236250121568,,2,,,https://i.ebayimg.com/00/s/MTE3MFg4NjU=/z/8loAAeSw95lok5WK/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Gerald Wilkins,GeekSportsCards,,119,1987-88 Fleer #119 Gerald Wilkins
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/22EAAeSw3dVok8t9/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,San Antonio Spurs,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/Xs8AAeSwLDJok3X~/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/1fEAAeSweohok3YB/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #45 David Greenwood Spurs,236250124548,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-45-David-Greenwood-Spurs-/236250124548,,3,,,https://i.ebayimg.com/00/s/MTE3MVg4Njg=/z/67oAAeSw~5hok3Yr/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,David Greenwood,GeekSportsCards,,45,1987-88 Fleer #45 David Greenwood
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/S1AAAeSw0yZok8vn/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Utah Jazz,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/73IAAeSwxhNok3az/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/RWsAAeSwiaJok3bE/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #46 Darrell Griffith Jazz,236250124551,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-46-Darrell-Griffith-Jazz-/236250124551,,3,,,https://i.ebayimg.com/00/s/MTE2OFg4NjY=/z/GEYAAeSwpwlok3ax/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Darrell Griffith,GeekSportsCards,,46,1987-88 Fleer #46 Darrell Griffith
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Dallas Mavericks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA4M1gxNjAw/z/AxsAAeSw-MVok3fH/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/VsIAAeSwD~5ok3fa/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #48 Derek Harper Mavericks,236250124552,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-48-Derek-Harper-Mavericks-/236250124552,,2,,,https://i.ebayimg.com/00/s/MTE3Nlg4Njk=/z/9BcAAeSw20Zok3ex/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Derek Harper,GeekSportsCards,,48,1987-88 Fleer #48 Derek Harper
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Denver Nuggets,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/glYAAeSw3BZok3c3/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/mdoAAeSwWepok3dM/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #47 Bill Hanzlik Nuggets,236250124555,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-47-Bill-Hanzlik-Nuggets-/236250124555,,2,,,https://i.ebayimg.com/00/s/MTE2Nlg4NzA=/z/5AcAAeSwkWxok3cQ/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Bill Hanzlik,GeekSportsCards,,47,1987-88 Fleer #47 Bill Hanzlik
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/MeAAAeSwfydok8x0/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,New York Knicks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA4MlgxNjAw/z/7vcAAeSwcldok3hg/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MlgxNjAw/z/KkQAAeSwOIBok3h5/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #50 Gerald Henderson Knicks,236250124558,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-50-Gerald-Henderson-Knicks-/236250124558,,3,,,https://i.ebayimg.com/00/s/MTE3M1g4Njg=/z/pzkAAeSwbrdok3g~/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Gerald Henderson,GeekSportsCards,,50,1987-88 Fleer #50 Gerald Henderson
2025-08-06T15:32:43.000Z,,,,Singles,,Otis Smith Pictured,,,1,No,,Denver Nuggets,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/RcQAAeSwA4lok31w/$_57.JPG?set_id=880000500F,1987-88 Fleer,,"Base Set,  Uncorrected Error (UER)",261328,,1987-88 Fleer NBA Basketball Error Card #62 Lafayette (Fat) Lever Nuggets,236250124559,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Error-Card-62-Lafayette-Fat-Lever-Nuggets-/236250124559,,1,,,https://i.ebayimg.com/00/s/MTE2OFg4Njg=/z/uFoAAeSwt5pok31d/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Lafayette (Fat) Lever,GeekSportsCards,,62,1987-88 Fleer #62 Lafayette Lever UER
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Milwaukee Bucks,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/YCoAAeSwD~5ok3mx/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/Yt4AAeSwVWtok3nC/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #52 Craig Hodges Bucks,236250124567,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-52-Craig-Hodges-Bucks-/236250124567,,2,,,https://i.ebayimg.com/00/s/MTE3Mlg4Njk=/z/A2kAAeSwGqJok3md/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Craig Hodges,GeekSportsCards,,52,1987-88 Fleer #52 Craig Hodges
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/MncAAeSwABJolGKw/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Cleveland Cavaliers,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA4MlgxNjAw/z/68wAAeSwZjRok3j9/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/U1IAAeSwCaZok3kV/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #51 Roy Hinson Cavaliers,236250124570,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-51-Roy-Hinson-Cavaliers-/236250124570,,3,,,https://i.ebayimg.com/00/s/MTE3Nlg4Njk=/z/274AAeSwzkRok3jQ/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Roy Hinson,GeekSportsCards,,51,1987-88 Fleer #51 Roy Hinson
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3OVgxNjAw/z/FUAAAeSwkRtok3G4/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,,1987-88 Fleer NBA Basketball Card #38 Vern Fleming Pacers,236250124573,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-38-Vern-Fleming-Pacers-/236250124573,,2,,,https://i.ebayimg.com/00/s/MTE2OVg4Njc=/z/QLkAAeSw-IVok3Gm/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Vern Fleming,GeekSportsCards,,38,1987-88 Fleer #38 Vern Fleming
2025-08-06T15:32:43.000Z,,,,Singles,,,,,1,No,,Phoenix Suns,2DOLLARCARDS,,3.50,,0.00,,,1987-88 Fleer,,Base Set,261328,,1987-88 Fleer NBA Basketball Hall Of Fame Card #26 Walter Davis Suns,236250124574,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Hall-Fame-Card-26-Walter-Davis-Suns-/236250124574,,1,,,https://i.ebayimg.com/00/s/MTE2OVg4Njg=/z/dTQAAeSwKolokznZ/$_1.JPG?set_id=8800005007,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,Hall Of Fame (HOF),Walter Davis,GeekSportsCards,,26,1987-88 Fleer #26 Walter Davis
2025-08-06T15:32:43.000Z,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/mFsAAeSwNSVolGMB/$_57.JPG?set_id=880000500F,,,Singles,,,,,1,No,,Portland Trail Blazers,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/MHUAAeSwpwlok3tc/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/bnEAAeSwj7Vok3ts/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Card #57 Steve Johnson Blazers,236250124576,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Card-57-Steve-Johnson-Blazers-/236250124576,,3,,,https://i.ebayimg.com/00/s/MTE2OVg4NzA=/z/yvEAAeSwHLpok3s~/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Steve Johnson,GeekSportsCards,,57,1987-88 Fleer #57 Steve Johnson
2025-08-06T16:45:55.000Z,,,,Singles,,,,,1,No,,Chicago Bulls,2DOLLARCARDS,,3.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/cHIAAeSwuldok4as/$_57.JPG?set_id=880000500F,1987-88 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/gAsAAeSw7lZolGYQ/$_57.JPG?set_id=880000500F,1987-88 Fleer NBA Basketball Hall Of Fame Card #79 Charles Oakley Bulls,236250661290,Basketball,https://www.ebay.com/itm/1987-88-Fleer-NBA-Basketball-Hall-Fame-Card-79-Charles-Oakley-Bulls-/236250661290,,3,,,https://i.ebayimg.com/00/s/MTE2OFg4Njk=/z/S4wAAeSw6pFok4aT/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Charles Oakley,GeekSportsCards,,79,1987-88 Fleer #79 Charles Oakley
2025-08-08T17:34:11.000Z,,,,Singles,,,,,1,No,,Denver Nuggets,2DOLLARCARDS,,2.50,,0.00,,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/DeQAAeSwe4xolkbV/$_57.JPG?set_id=880000500F,1988-89 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA5MlgxNjAw/z/SM4AAeSwnrpoly9a/$_57.JPG?set_id=880000500F,1988-89 Fleer NBA Basketball Card #35 Lafayette (Fat) Lever Nuggets,236254793777,Basketball,https://www.ebay.com/itm/1988-89-Fleer-NBA-Basketball-Card-35-Lafayette-Fat-Lever-Nuggets-/236254793777,,2,,,https://i.ebayimg.com/00/s/MTE2N1g4NzI=/z/Y9AAAeSwGqJolkbD/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Lafayette (Fat) Lever,GeekSportsCards,,35,1988-89 Fleer #35 Lafayette Lever
2025-08-08T17:34:11.000Z,,,,Singles,,,,,1,No,,Atlanta Hawks,2DOLLARCARDS,,2.50,,0.00,,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/2ykAAeSwBStolkFk/$_57.JPG?set_id=880000500F,1988-89 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4NFgxNjAw/z/TfwAAeSw76xolyvq/$_57.JPG?set_id=880000500F,1988-89 Fleer NBA Basketball Card #3 Doc Rivers Hawks,236254793778,Basketball,https://www.ebay.com/itm/1988-89-Fleer-NBA-Basketball-Card-3-Doc-Rivers-Hawks-/236254793778,,2,,,https://i.ebayimg.com/00/s/MTE2N1g4Njk=/z/O5cAAeSwt5polkFL/$_57.JPG?set_id=880000500F,,,,BIN,,Fleer Inc.,,Fleer NBA Basketball,No,,Doc Rivers,GeekSportsCards,,3,1988-89 Fleer #3 Doc Rivers
